Code,Term,Explanation
SAT-F.528,SAlmalI,"<em>Bombax ceiba</em>�L. synonymous with <em>Salmalia malabarica</em> (DC.) Schott & Endl,Red silk cotton tree"
SAT-F.529,Sigru,"<em>Moringa oleifera</em> �Lam.,Horse-radish tree/Drumstick tree"
SAT-F.530,SitivAraka,"<em>Celosia argentea�</em>L.,plumed cockscomb/the silver cock's comb"
SAT-F.531,SirISha,"<em>Albizia lebbeck</em>�(L.)  Benth.,lebbeck/lebbek tree/flea tree, frywood/koko/woman's tongue tree"
SAT-F.532,SuNThI,"<em>Zingiber officinale�</em> Roscoe,Ginger"
SAT-F.533,Saileya,"<em>Parmelia perlata�</em> (Huds.) Ach.,Stone flower"
SAT-F.534,SyonAka,"<em>Oroxylum indicum�</em>(L.)  Kurz,Indian trumpet tree"
SAT-F.535,SrIpadI,"<em>Jasminum sambac</em>�(L.)  Aiton,Arabian jasmine/Tuscan jasmine/Sambac jasmine"
SAT-F.536,Sveta candana,"<em>Santalum album</em>�L.,Sandal tree, White-sandal tree"
SAT-F.537,Sveta jIraka,"<em>Cuminum cyminum�</em>L.,Cumin"
SAT-F.538,Sveta punarnavA,"<em>Boerhavia verticillata</em> Poir.,horse purslene/blunt leaved hogweed"
SAT-F.539,Sveta sarShapa,"<em>Sinapis alba</em>�L. synonymous with <em>Brassica alba�</em>(L.)  Rabenh.,White mustard"
SAT-F.540,SvetasahacaraH,"<em>Barleria cristata</em>�L.,Philippine Violet, bluebell barleria, crested Philippine violet, crested purple nail dye"
SAT-F.541,saptaparNaH,"<em>Alstonia scholaris</em> �(L.)  R. Br.,Devil tree/Shaitan wood"
SAT-F.542,saralaH,"<em>Pinus roxburghii�</em> Sarg.,Chir pine/Himalayan long-leaved pine/ Three leaved pine"
SAT-F.543,sarjaH,"<em>Vateria indica</em>�L.,Indian copal tree/Piney varnish-tree/White-dammar"
SAT-F.544,sarpagandhA,"<em>Rauvolfia serpentina</em>� (L.)  Benth. ex Kurz,Rauvlolfia root/Serpentina root/Sepentine root"
SAT-F.545,sarShapaH,"<em>Brassica rapa�</em>L. synonymous with <em>Brassica campestris</em>L.,Napa cabbage/bomdong/bok choy, cime di rapa"
SAT-F.546,sahacaraH,"<em>Barleria prionitis</em>�L.,Porcupine flower"
SAT-F.547,sArivA,"<em>Hemidesmus indicus</em>�(L.) R. Br. ex Schult.,Indian sarasaparilla/Country sarasaparilla"
SAT-F.548,sura~jjAna,"<em>Colchicum luteum</em>Baker,autumn crocus/meadow saffron"
SAT-F.549,sUkShmailA,"<em>Elettaria cardamomum</em>�(L.) Maton,Cardamom"
SAT-F.550,sevantI /guladA^^udI,"<em>Chrysanthemum indicum</em>L.,Indian chrysanthemum"
SAT-F.551,somaH,"<em>Ephedra gerardiana</em>�Wall. ex Stapf,ephedra herb"
SAT-F.552,sthUlailA,"<em>Amomum subulatum�</em> Roxb.,Greater Cardamom/Nepal cardamom"
SAT-F.553,snuhI,"<em>Euphorbia neriifolia</em>�L.,Common milk hedge"
SAT-F.554,spRukkA,"<em>Anisomeles malabarica�</em>(L.)  R.Br. ex Sims,Malabar catmint; can be substituted with <em>Delphinium zalil</em> Aitch. & Hemsl."
SAT-F.555,svarNakShIrI,"<em>Euphorbia thomsoniana</em>�Boiss.,Indian plum and coffee palm; can be substituted with�<em>Argemone mexicana</em>�L."
SAT-F.556,svarNapatrI,"<em>Cassia senna�</em>L. synonymous with <em>Cassia angustifolia�</em>(Vahl) Batka,Indian senna/Tinnevelly senna"
SAT-F.557,hapuShA,"<em>Juniperus communis�</em>L.,common juniper"
SAT-F.558,haridrA,"<em>Curcuma longa</em>�L.,Turmeric"
SAT-F.559,harItakI,"<em>Terminalia chebula�Retz.</em>,Chebulic myrobalan"
SAT-F.560,hastiSuNDI,"<em>Heliotropium indicum</em>�L.,Indian turnsole"
SAT-F.561,hi~ggu,"<em>Ferula foetida�</em> (Bunge) Regel synonymous with <em>Ferula asafoetida</em> �L.,Asafoetida (Asafetida)"
SAT-F.562,hi~ggupatrI,"<em>Ferula jaeschkeana</em>Vatke,Wild Asafoetida"
SAT-F.563,hijjala/nicula,"<em>Barringtonia actuangula�</em> (L.)  Gaertn.,Indian oak, Small Indian oak"
SAT-F.564,hiMsrA,"<em>Capparis spinosa</em> L.,�caper bush, �Flinders rose"
SAT-F.565,hrIveram,
SAT-G,auShadhakalpanA,"preparation of medicines,various preparations of medicine"
SAT-G.1,BaiShajyakalpanA,"ayurvedic pharmaceutics,preparation of medicines,  specifically indicating compounds containing plant, mineral and animal origin ingredients"
SAT-G.2,rasaSAstram,"science dealing with study of metals especially mercury, minerals and their therapeutic applications,branch of ayurvedic pharmaceutics in which various metals, Minerals and other substances, including mercury, are purified and combined with herbs for therapeutic purpose"
SAT-G.3,anupAnam,"co-administers with medicine,adjunct administered either along with or just after the principal medicine to enhance its therapeutic action. (When administered with the principal medicine it is described as Sahap?na, though in practice, the term Anup?na connotes both)"
SAT-G.4,amRutIkaraNam,"purifying procedure,process adopted to remove the residual do?a and to enhance the therapeutic action of drugs (as in the case of T?mra Bhasma)"
SAT-G.5,kajjalI,"black mixture of mercury and sulphur,when sulphur (gandhaka) is added to mercury (p?rada) and triturated without adding any liquid till it becomes a very fine black powder, akin to Aethiops Mineralis"
SAT-G.6,kA~jjikam,"sour rice gruel,powder of ??udhanya such as kulm??a, ?a??ika rice etc., along with small quantity of white radish (m?laka), cut into pieces, and placed in an closed earthen pot with water and kept for two to three weeks making a sour fluid called k??jika, dh?ny?mla or ?r"
SAT-G.7,kUpIpAkaH,"processing by heating medicines in glass flask/bottle,process by which, formulations are prepared in a k?ca k?pi which, is heated as directed"
SAT-G.8,GanaH,"thick liquid concentrate,desired drug is taken with eight or sixteen times of water and boiled with mild heat until one-eighth remains then filtered and boiled again to get a semi solid concentrate"
SAT-G.9,Ganasattvam,"semisolid extract,desired drug is washed well with water and cut into small pieces and added with four times water and boiled on mild heat till one-fourth water remains and then filtered and further heated till the water is evaporated and the decoction is reduced to a semi"
SAT-G.10,GRutamUrcCanam,"process to remove ?m and gandha do?a from gh?ta,gh?ta is boiled in a vessel till it becomes free from froth and cooled. The kalka (paste) of desired drugs is added and boiled with mild heated to remove ?m and gandha do?a from gh?ta"
SAT-G.11,caNakAmlaH,"powder made from dew drops collected from ca?a plant,dew drops appearing on ca?a plant (Cicer arientinum) are collected and evaporated by heating until a very small amount remains and further dried by keeping the vessel under sun to make a powder"
SAT-G.12,cUrNodakam/ Suddhodakam,"lime water,filtrate obtained by mixing 60ml of water with 250 mg of lime powder, keeping for 9 hours and then filtering through a filter paper after decantation"
SAT-G.13,nirmalIkaraNam,"purification method,various methods for purification of the desired drug (like nirmal?kara?a of ?a?ka?a where part  of the drug is added to specific amount of water and filtered and the filtrate is boiled to evaporate the water and dried to remove moisture completely)"
SAT-G.14,DhAlanam,"pouring molten metal into a liquid,process of process of pouring molten metal into specified liquid"
SAT-G.15,taNDulodakam,"rice water,liquid obtained by mixing 48 gm of rice with 385 ml of water keeping for two hours and thereafter decanting"
SAT-G.16,tuShAmbu,"barley water,decanted liquid obtained from a mixture of equal quantity of crushed barley and warm water kept over night"
SAT-G.17,tailamUrcCanam,"process to remove gandha do?a from taila,tila taila is taken in a vessel and boiled till it becomes free from froth then it is cooled and then added with water and the kalka of desired drugs and boiled till water content is lost, it removes gandhado?a (undesired smell) from oil"
SAT-G.18,dhUpanam,"fumigation,process of fumigating a pot or a vessel with the prescribed drugs"
SAT-G.19,nirutthaH/ apunarBavaH,"inability to revert back into its metal form,property of bhasma from which it cannot be reverted to its metallic form (even if mixed with mitrapa�caka and heated to the temperature at which the bhasma is prepared)"
SAT-G.20,nirvApaNam/ nimajjanam,"immersion of heated solid in liquid,process of immersing the heated solid ingredients in a specified liquid"
SAT-G.21,parpaTI,"thin flakes made from kajjali,thin flakes prepared from kajjali by heating and melting it with or without other drugs"
SAT-G.22,prakShepaH,"adding powdered substance,fine powder of drugs added to a kalpa such as leha, ?sav?ri??a etc. to enhance taste, palatability and bioavailability of the drug"
SAT-G.23,pratinidhidravyam,"substitute drug,drug or herbs which can be used in unavailability of desired drug"
SAT-G.24,BAnupAkaH,"heating by sun heat,process of giving heat by keeping it under the sun like evaporation of water from a medicinal preparation by exposing to sun"
SAT-G.25,BAvanA,"�pulverization by adding a liquid to a powder,process by which powders of drugs are  pulverized to a soft mass with liquid substances and allowed to dry to enhance its properties"
SAT-G.26,mardanam,"pulverization,triturating of drugs to a fine state of division with or without prescribed liquid"
SAT-G.27,mastu,"curd whey,liquid separated from curd"
SAT-G.28,mAraNam,"process of making bhasma,process by which metals and minerals are grinded with liquids  and then dried and made into bhasma by  heat"
SAT-G.29,mUrcCanam,"procedure for removal of ?ma and gandha do?a  of taila/gh?ta,procedure for removal of ?mado?a of taila/gh?ta and gives colour and fragrance"
SAT-G.30,mUShA,"vessel for satvap?tana etc.,special kind of vessel used in  satvap?tana etc. It is generally prepared with burnt husk, china clay etc. after making them into a soft pulp"
SAT-G.31,rasakriyA,"concentrated thick liquid,desired drug is made into decoction which is filtered and then concentrated to make a thick syrup of ph??ita (raw jaggery) like consistency similar to ghana"
SAT-G.32,lAkShArasaH,"water made from l?k??,liquid obtained by subjecting the bundled mass of  l?k?? (Laccifer Lacca) in six times of water in dol?yantra and straining it, twenty one times"
SAT-G.33,SarAvaH,"earthen shallow vessel,round shaped shallow earthen vessel"
SAT-G.34,Sodhanam,"purifying process,process of removal of impurities and potentiating of drugs"
SAT-G.35,sandhAnam,"fermentation,process of fermentation of liquid with desired drugs"
SAT-G.36,sandhilepanam,"sealing of vessel joint,sealing the edges of a vessel, with the lid on, at the point of contact, with a paste of clay and cloth"
SAT-G.37,surA/ prasannA,"supernatant alcohol,supernatant liquid containing self generated alcohol obtained from fermentation any cooked cereal, prasann? is the clear supernatant portion Sur?"
SAT-G.38,sthAlIpAkaH,"heating in pan under fire,heating of desired substance in a pan under fire (p?ka of lauha made in a sth?li (iron pan) on strong fire)"
SAT-G.39,svA~ggaSItam,"self cooled,when heated materials attain atmospheric temperature in situ by itself"
SAT-G.40,kalpanA,"forms of medicine,�various forms in which medicine are made"
SAT-G.41,kalkaH,"paste,fine paste of the fresh herbal drug"
SAT-G.42,kvAthaH,"decoction,decoction obtained by boiling coarse powder of drug(s) in specified proportions of water and reduced to certain amount"
SAT-G.43,cUrNam,"powder,fine sieved powder of well-dried drug(s)"
SAT-G.44,puTapAkasvarasaH,"heat extracted juice,juice extracted after heating a bolus of herbs covered in various substances at a desired temperature"
SAT-G.45,PANTam,"hot infusion,the infusion obtained by pouring boiling water on the powdered drug(s) and used after filtering"
SAT-G.46,svarasaH,"juice,juice of fresh plant material obtained by various methods"
SAT-G.47,himakaShAyaH,"cold infusion,the infusion obtained by keeping overnight the desired herb powder in cold water and used after filtering"
SAT-G.48,puTaH,"�measure of heat,measure of heat in terms of various heating arrangements meant for preparing various kinds of  bhasma"
SAT-G.49,kapotapuTaH,"�a type of heating arrangement,an arrangement using eight cow-dung cakes as fuel (vanyopala)"
SAT-G.50,gajapuTaH,"�a type of heating arrangement,an arrangement of heating in a pit of 90 cm in length, breadth and depth filled cow dung cakes"
SAT-G.51,varAhapuTaH,"�a type of heating arrangement,an arrangement of heating in a pit of 60 cm in length, breadth  and  depth filled with cow-dung cakes"
SAT-G.52,ardha-gajapuTaH,"��a type of heating arrangement,�an arrangement of heating of the size that is half of a gajapu?a"
SAT-G.53,yantram,"instrument for medicine preparation,Instrument; equipment; Machine for the preparation of various types of medicines"
SAT-G.54,arkayantram,"�instrument for distillation,an alchemical apparatus for distillation used to make arka"
SAT-G.55,Kalvayantram,"�mortar with pestle,mortar with pestle, made of various stones in different shapes and sizes"
SAT-G.56,Damaruyantram,"�instrument for sublimation,an alchemical apparatus in ?amaru shape for sublimation"
SAT-G.57,tiryakapAtana- yantram,"�oblique distillation instrument,an alchemical apparatus for distillation of various drugs like Mercury with the delivery tank weld to it obliquely"
SAT-G.58,darvikayantram,"ladle shaped instrument for heating,iron ladle, with a long handle"
SAT-G.59,DolAyantram,"�instrument for giving heat by suspension of drug in liquid,an alchemical apparatus consisting of a pot half filled with specified liquid with a horizontal rod placed on the rim from which the bundle of material to be treated will be immersed and heated"
SAT-G.60,bAlukAyantram,"�heating instrument using sand,�big-mouthed hollow earthen vessel filled with sand used to heat layered k?�ca k?p?"
SAT-G.61,pArada-aShTasaMskAraH,"�eight processing done on p?rada,�main eight procedures used for purification and potentiating p?rada from its raw form to medically useful form and also for metallurgic procedures"
SAT-G.62,svedanam,"�sudation of p?rada,one of the a??a p?rada sa?sk?ra, sudation of p?rada (generally done in dol?yantra)"
SAT-G.63,mardanam,"trituration of p?rada,one of the a??a p?rada sa?sk?ra, trituration of p?rada (generally done in khalvayantra)"
SAT-G.64,mUrcCanam,"trituration of p?rada,one of the a??a p?rada sa?sk?ra, where p?rada is triturated to the level so as to remove all its impurities (vahni, mala, vi?a) and p?rada become inactive (m?rchita or swooned)"
SAT-G.65,utthApanam,"reviving of m?rchita p?rada,one of the a??a p?rada sa?sk?ra, where p?rada is potentiated again from inactive (m?rchita or swooned) form of p?rada done by sudations with various drugs"
SAT-G.66,pAtanam,"distillation producers of p?rada,one of the a??a p?rada sa?sk?ra, various procedures of distillation of p?rada (three types ?rdhvap?tana, Adhahp?tana  and  Tiryakp?tana) done after utth?pana"
SAT-G.67,UrdhvapAtanam,"upward distillation of p?rada,subtype of p?tana samskara where distillation is done in upward direction"
SAT-G.68,adhaHpAtanam,"downward distillation of p?rada,subtype of p?tana samskara where distillation is done in downward direction"
SAT-G.69,tiryak-pAtanam,"oblique distillation of p?rada,subtype of p?tana samskara where distillation is done in oblique direction"
SAT-G.70,bodhanam/ rodhanam,"potentiation of p?rada,one of the a??a p?rada sa?sk?ra, procedure to remove impotency of p?rada by reducing impurities, which occurs due to its previous samskara (done by various methods including sudation, keeping it in salt water in a earthen pot etc.)"
SAT-G.71,niyamanam,"procedure to control mobility of p?rada,one of the a??a p?rada sa?sk?ra, where paste of various drug with p?rada kept in desired liquid and is bundled in a po??ali and sudation is done by dol?yantra to control its mobility which was imparted due to bodhana sa?sk?ra"
SAT-G.72,dIpanam/ saMdIpanam,"procedure in which p?rada is made capable of amalgamating other entities,p?rada after niyaman sa?sk?ra mixed with various herbs is subjected to sudation in dol?yantra to make it capable of swallowing, digesting or amalgamating other entities"
SAT-G.73,mAnam,"nomenclature pertaining to measurement,�various nomenclatures used for measurement in different form like length, weight and volume"
SAT-G.74,BAraH/pautavamAnam,"weight,various measures of weight"
SAT-G.75,rattI/ gu~jjA,"weight equivalent to one standard fruit of gu�j?/ratt?,measure of weight; equal to one fruit of gu�j? ratt?  generally taken as 125  mg"
SAT-G.76,mAShaH,"weight equivalent to eight standard fruit of gu�j?/ratt?,�measure of weight; equal to eight fruit of gu�j? ratt?  generally taken as 1 gm"
SAT-G.77,karShaH/tolA,"weight equal to 12 m??a,�measure of weight; equal to 12 m??a i.e. 11.66375 gm or 12 gm"
SAT-G.78,SuktiH,"weight equivalent to two tol?,�measure of weight equal to 2 tol? i.e. 24 gm"
SAT-G.79,palam,"weight equivalent to 4 tol?,�measure of weight equal to 4 tol? i.e. 48 gm (2 ?ukti)"
SAT-G.80,prasRutiH,"weight equivalent to 8 tol?,�measure of weight equal to 8 tol? i.e. 96 gm (2 pala)"
SAT-G.81,kuDavaH,"weight equivalent to 16 tol?,�measure of weight equal to 16 tol? i.e. 192 gm (2 pras?ti)"
SAT-G.82,mAnikA/SarAvaH,"weight equivalent to 32 tol?,�measure of weight equal to 32 tol? i.e. 384 gm (2 ku?ava)"
SAT-G.83,prasthaH,"weight equivalent to 64 tol?,�measure of weight equal to 64 tol? i.e. 768 gm (2 m?nik?)"
SAT-G.84,ADhakam,"weight equivalent to 256 tol?,�measure of weight equal to 256 tol? i.e. 3 kg and 72 gm (4 prastha)"
SAT-G.85,droNaH,"weight equivalent to 1024 tol?,�measure of weight equal to 1024 tol? i.e. 12 kg and 288 gm (4 ??haka)"
SAT-G.86,SUrpaH,"weight equivalent to 2048 tol?,�measure of weight equal to 2048 tol? i.e. 24 kg and 576 gm (2 dro?a)"
SAT-G.87,droNI (vAhi),"weight equivalent to 4096 tol?,�measure of weight equal to 4096 tol? i.e. 49 kg and 152 gm (2 ??rpa)"
SAT-G.88,KAriH,"weight equivalent to 16384 tol?,�measure of weight equal to 16384 tol? i.e. 196 kg and 608 gm (4 dro?i)"
SAT-G.89,tulA,"weight equivalent to 400 tol?,�measure of weight equal to 400 tol? i.e. 4 kg 800 gm (100 pala)"
SAT-G.90,BAraH,"weight equivalent to 8000 tol?,�measure of weight equal to 8000 tol? i.e. 96 kg (20 tul?)"
SAT-G.91,dairGyam/ pAyyamAnam,"measurement of distance,nomenclature of measurement of length"
SAT-G.92,yavodaraH,"length equivalent to thickness of yava at its center,length taken by a thin string to cross through the center of one yava or thickness of yava at its center, equivalent to 1/8 of 3/4 inch i.e.  0.24 cm"
SAT-G.93,a~ggulaH,"length equal to 8 yava,�Distance of 8 yava dh?nya (barley seed) placed one after other or 3/4 inches or 1.94 cm (average but it differs in every individual)"
SAT-G.94,vitastiH,"distance between tips of thumb and little finger spread out,�equivalent to distance between tip of thumb and tip of little finder spread out approximately  9 inches or 22.86 cm also taken equal to 12 a?gula (23.4 cm)"
SAT-G.95,aratniH,"distance between elbow and the tip of little finger,�distance equivalent to distance between elbow and the tip of the little finger that is 16.5 inch, 41.91 cm or 22 a?gula  approximately"
SAT-G.96,hastaH,"cubit,distance equivalent to 18 inches or 45.72 cm from tip of middle finger to olecranon process or elbow"
SAT-G.97,vyAmaH,"between tip of middle fingers of out stretched upper limbs,distance between tip of middle fingers of out stretched upper limbs equivalent to 72 inches or 182.88 cm"
SAT-G.98,kAlamAnaH,"measure of time,�nomenclature for measurement of time"
SAT-G.99,kShaNam/ nimeShaH,"time taken in one blink of eye,time taken in pronunciation of a syllable (laghu ak?ara) i.e.  0.16 seconds approx."
SAT-G.100,kAShThA,"time equivalent to 15  nime?a,time that is fifteen times of nime?a i.e. 2.38 second"
SAT-G.101,kalA,"time equivalent to 30 k???h?,�time which is 30 times of k???h? i.e. 71.4 seconds (1 minute 11 seconds approx.)"
SAT-G.102,GaTI/ nADikA,"time equal to 20 kal? and 3 k???h?,time equal to 20 kal? and 3 k???h? i.e. 24 min (1440 seconds)"
SAT-G.103,muhUrtaH,"time equivalent to two n???k?,�time which is equal to two n???k? i.e.  48 min"
SAT-G.104,yAmaH,"time equivalent to one fourth of a day or night,�time which is equal to � of day or night; time that is four times of muh?rta  plus 1/4th of muh?rta) i.e. 3 hours"
SAT-G.105,ahorAtraH,"time equivalent to a day and night,�time equal to a day and night i.e. 24 hours or a complete day"
SAT-G.106,pakShaH,"15 days,time that is half of a lunar month i.e. 15 days"
SAT-G.107,mAsaH,"one month,time that is equal to one lunar month or 30 days (two pak?a)"
SAT-G.108,RutuH,"time of one season,time that is equal to one season i.e. 2 lunar months or 60 days"
SAT-G.109,ayanam,"time of three seasons,time that is equal to three season i.e. 6 lunar months or 180 days (divided based on movement of sun in respect to earth as uttar?yana dak?i??yana)"
SAT-G.110,saMvatsaraH,"time of one year,time that is equal to two ayan i.e. one year"
SAT-G.111,yugaH,"time equal to 5 years,times that is equal to 5 years�"
SAT-G.112,pAradaH,"mercury,basic and most important ingredient of various formulations mentioned in rasa??stra"
SAT-G.113,mahArasaH,"group of alchemical mineral agents,name of a group of eight minerals based of their action on p?rada"
SAT-G.114,aBrakam,"mica,one of the maharasa, glimmer, it is of four types viz. Pin?ka, n?ga, ma???ka and vajra also known as gagan, vyom, vajra, ghana, girija, bahupatra etc."
SAT-G.115,vaikrAntam,"tourmaline/ flouspar,one of the maharasa, flouspar or tourmaline, it is of eight types based on colour"
SAT-G.116,mAkShikam / svarNamAkShikam,"copper pyrite,one of the maharasa, it is of three types svar?a, rajata and k??sya"
SAT-G.117,vimalam,"iron pyrite,one of the maharasa"
SAT-G.118,SilAjatu,"black bitumen,one of the maharasa, <em>Asphaltum punja-bianu</em> also known as adrija, two types gom?tra gandh? and karp?ra gandh?"
SAT-G.119,sasyakaH/ tutthaH,"blue vitriol,one of the maharasa, copper sulphate also called as tuttha, may?raka and t?mragarbha etc"
SAT-G.120,capalaH,"bismuth or selenium,one of the maharasa, considered as ore of bismuth or some consider it as selenium"
SAT-G.121,rasakaH / KarparaH,"zincite, smithsonite, calamite,one of the maharasa, zinc carbonate also called as kharpara"
SAT-G.122,uparasaH,"group of alchemical mineral agents,name of a group of eight minerals based of their action on p?rada"
SAT-G.123,gandhakaH,"sulphur,one of the uparasa, it is of four types"
SAT-G.124,gairikam,"red ochre,one of the uparasa, it is mainly composed of red oxide of Iron or hematite"
SAT-G.125,kAsIsaH,"ferrous sulphate,one of the uparasa, iron sulphate, it is of four types based on colour"
SAT-G.126,kAMkShI/sPaTikA,"potash alum,one of the uparasa, alunite or potash alum"
SAT-G.127,haritAlam,"orpiment/ yellow arsenic,one of the uparasa, orpiment or yellow arsenic, it is of two type patra t?la and pi??a t?la. (As2S3)"
SAT-G.128,mana:SilA,"Realgar,one of the uparasa, realgar, it is of three types ?y?ma?g?, ka?av?rak? and  kha???khy?, (As2S2)"
SAT-G.129,a~jjanam,"corrylium,one of the uparasa, corrylium, mainly classified in five types sauv?r?�jana, stroto-a�jana, n?l?�jana, pu?p?�jana and ras?a�jana"
SAT-G.130,ka~gkaShTham,"ruhbarb or gambose tree,one of the uparasa, it is considered as the extract of root of gambose tree <em>(garcinia morella)</em> or ruhbarb"
SAT-G.131,sAdhAraNarasaH,"group of alchemical mineral agents,name of a group of eight minerals based of their action on p?rada"
SAT-G.132,kampillakaH,"melloutus phillipinensis,one of the s?dh?ra?a rasa, it is the powder over the fruit of melloutus phillipinensis also called as kamila"
SAT-G.133,gaurIpAShANam,"white arsenic,one of the s?dh?ra?a rasa, arsenious oxide (As2O3)"
SAT-G.134,narasAraH/ navasAdaraH,"ammonium chloride,one of the s?dh?ra?a rasa, aso called as navs?dar, cullik? lava?a or i??ik? lava?a (NH2cl)"
SAT-G.135,kapardakaH,"marine shell, cowrie shell,one of the s?dh?ra?a rasa, cowrie shell or marine shell (calcium carbonate) Monetaria moneta synonymous with Cyprea monata"
SAT-G.136,vahnijAraH,"ambergris,one of the s?dh?ra?a rasa, it is considered as placenta of marine living being or amber"
SAT-G.137,girisindUraH,"red oxide of mercury,one of the s?dh?ra?a rasa, it is considered as red oxide of mercury"
SAT-G.138,hi~ggulam,"cinnabar,one of the s?dh?ra?a rasa, mercury sulphide or cinnabar an ore of mercury"
SAT-G.139,mRuddAraSrRuMgaH,"litharge,one of the s?dh?ra?a rasa,  lead oxide or litharge"
SAT-G.140,dhAtuH,"metal,various types of metals, which is obtained by extraction from ore"
SAT-G.141,svarNam,"gold,gold metal, (Au)"
SAT-G.142,rajatam,"silver,silver,  (Ag)"
SAT-G.143,tAmram,"copper,copper, (Cu) also called as arka"
SAT-G.144,lauham/ lohaH,"iron,iron, (Fe) also called as ayasa, it is generally of three types mu??a, t?k??a and k?nta lauha"
SAT-G.145,va~ggam,"tin,tin, (Sn) also called as trapu, categorized under p?tilauha"
SAT-G.146,nAgam,"lead,lead (Pb), also called as sisaka, categorized under p?tilauha"
SAT-G.147,yaSadam,"zinc,zinc (Zn), also called as ja?ada"
SAT-G.148,pittalam,"brass,alloy of copper and zinc, categorized under mi?ra lauha"
SAT-G.149,kAMsyam,"bronze,alloy of copper and tin, categorized under mi?ra lauha"
SAT-G.150,vartalauham/ vartalohaH,"an alloy of four metal,alloy of lauha (iron), k??sya (bronze), t?mra (copper) and pittala (brass), categorized under mi?ra lauha"
SAT-G.151,maNDUram,"iron dust,dust collected after heating and beating processes of iron"
SAT-G.152,ratnam,"gems,various precious gems"
SAT-G.153,mANikyam,"ruby,one of the gem, ruby"
SAT-G.154,muktAPalam,"pearl,one of the gem, pearl also called as mot?"
SAT-G.155,vidrumam,"coral,one of the gem, coral also called as prav?la m?ng?"
SAT-G.156,tArkShyam,"emerald,one of the gem, emerald also called as pann?"
SAT-G.157,puShparAgam,"yellow sapphiri,one of the gem, yellow sapphire also called as pukhr?ja"
SAT-G.158,hIrakam/ Biduram,"diamond,one of the gem, diamond"
SAT-G.159,nIlam,"blue sapphire,one of the gem, blue sapphire"
SAT-G.160,gomedakam,"zircon,one of the gem, zircon"
SAT-G.161,vaiDUryam/ vaidUryam,"cat's eye,one of the gem, cat's eye"
SAT-G.162,uparatnam,"minor gems,varieties of gems"
SAT-G.163,sUryakAntaH,"sun stone,one of the uparatna, sun stone"
SAT-G.164,candrakAntaH,"moon stone,one of the uparatna, moon stone"
SAT-G.165,rAjAvartaH,"lapis lazuli,one of the uparatna, lapis lazuli"
SAT-G.166,pairojakaH,"turquoise,one of the uparatna, turquoise"
SAT-G.167,vyomASmaH,"jade,one of the uparatna, jade, jadide, also called as sa?g-e-ya?aba"
SAT-G.168,sPaTikaH,"rock crystal,one of the uparatna, rock crystal"
SAT-G.169,jaharamoharA/ nAgapAShANam,"serpentine,one of the uparatna, serpentine"
SAT-G.170,dugdhapAShANam,"talc, soft stone,one of the uparatna, talc, magnesium silicate also called as sa?g-e- jar?hata"
SAT-G.171,tRuNakAntaH,"succinum, amber,one of the uparatna, succinum, amber also called as kaharub?"
SAT-G.172,SuklavargaH  ?uklavarga?,"group of white colored minerals,a group which includes certain white colored mineral"
SAT-G.173,mRugaSrRuMgam,"hart's horn,horn of a male deer"
SAT-G.174,SaMKaH,"conch shell,shell of a conch, turbinella pyrum"
SAT-G.175,SuktiH,"pearl oyster,oyster of a pearl"
SAT-G.176,godantI,"gypsum,calcium sulphate or gypsum"
SAT-G.177,badarASmaH,"silicate of lime,silicate of lime also called as badar?p????a"
SAT-G.178,KaTikA,"pipe clay,chalk, also called as lekhana m?ttik?"
SAT-G.179,kukuTANDatvak,"hen's egg shell,outer shell of hen's egg"
SAT-G.180,lavaNam,"salt,all varieties of salt"
SAT-G.181,saindhavalavaNam,"rock salt, Halite,a variety of salt called as natural mineral salt, and Himalayan salt, it was extracted from province of sindha hence its name"
SAT-G.182,audBidalavaNam,"reh salt or earthern salt,which comes from the earth also called as efflorescent salt"
SAT-G.183,viDalavaNam,"artificially made salt,artificially made salt with variety of procedures"
SAT-G.184,sAmudralavaNam,"sea salt,sodium chloride (NaCl)"
SAT-G.185,sauvarcalalavaNam,"black salt,also called as k?l? namaka or sochal salt, made from saindhava lava?a or sarjikak??ra through various procedure"
SAT-G.186,romakalavaNam,"sambhar salt,harvested from salt flats on the shores of sambhar lake"
SAT-G.187,kShAraH,"alkali,substance with alkali property"
SAT-G.188,sUryakShAraH,"salt petre,potassium nitrate in crude form"
SAT-G.189,svarjikShAraH/ sarjikShAraH/ sarjikAkShAraH,"sodium bicarbonate, fuller's earth,alkali preparation made of sodium bicarbonate"
SAT-G.190,yavakShAraH,"barley alkali,alkali preparation made up of barley"
SAT-G.191,Ta~gkaNam,"borax,calcined borax or sodium pyroborate also called as suh?g?"
SAT- G.192,lAkShA,"laccifera lacca,encrustations on lac insect <em>(Laccifer lacca)</em>"
SAT- G.193,mRugamada,"musk (Moschus moschifera),Musk pod or gland;�Moschus moschiferus�(Musk Deer); also mentioned in formulae as:-kast?rik?,�kast?r?"
SAT- G.194,kAntaloha,"magnetite,a type of loha"
SAT- G.195,gRuhadhUma,"black soot,black soot"
SAT- G.196,badarASma,"fossil encrinite,fossil encrinite"
SAT- G.197,malla,"arsenic oxide,arsenic oxide"
SAT-H,AhArakalpanA,
SAT-H.1,AhAraH,"food,any substance which is consumed for the purpose of nutrition and energy, it includes all types of food items such as eatable, bitable, drinkable, chewable etc."
